node_id,dx_mm,dy_mm,dz_mm,total_mm
25463,0.0000991502,0.0000118175,-0.0002754408,0.0002929813
25464,0.0001032010,-0.0000085277,-0.0002946306,0.0003122985
25465,0.0000997657,-0.0000049245,-0.0002831722,0.0003002731
25466,0.0001028459,-0.0000154352,-0.0002936608,0.0003115320
25467,0.0000989746,-0.0000123356,-0.0002822651,0.0002993689
25468,0.0001040097,-0.0000010023,-0.0002943091,0.0003121488
25469,0.0001002061,0.0000036400,-0.0002811316,0.0002984787
25470,0.0000996646,0.0000217521,-0.0002699420,0.0002885738
25471,0.0001016282,0.0000136782,-0.0002814363,0.0002995359
25472,0.0000944689,0.0000277048,-0.0002509931,0.0002696098
25473,0.0000969724,0.0000197066,-0.0002653613,0.0002832112
25474,0.0000917786,0.0000149032,-0.0002526287,0.0002691964
25475,0.0000877099,0.0000210690,-0.0002377432,0.0002542808
25476,0.0000830555,0.0000282069,-0.0002218023,0.0002385165
25477,0.0000886994,0.0000116301,-0.0002442922,0.0002601568
25478,0.0000891327,0.0000017299,-0.0002495449,0.0002649911
25479,0.0000891200,-0.0000072692,-0.0002507931,0.0002662562
25480,0.0000927384,-0.0000034972,-0.0002613625,0.0002773500
25481,0.0000921858,-0.0000122662,-0.0002607418,0.0002768302
25482,0.0000928354,0.0000056912,-0.0002590747,0.0002752644
25483,0.0000850877,0.0000083458,-0.0002362721,0.0002512649
25484,0.0000856340,-0.0000008498,-0.0002392047,0.0002540724
25485,0.0000848753,-0.0000103389,-0.0002393741,0.0002541863
25486,0.0000845189,0.0000182420,-0.0002304440,0.0002461313
25487,0.0000801352,0.0000472294,-0.0001994341,0.0002200596
25488,0.0000837342,0.0000376095,-0.0002150809,0.0002338497
25489,0.0000856116,0.0000296216,-0.0002267717,0.0002441970
25490,0.0000881583,0.0000315834,-0.0002317893,0.0002499914
25491,0.0000853654,0.0000399907,-0.0002160926,0.0002357594
25492,0.0000901741,0.0000232154,-0.0002437081,0.0002608907
25493,0.0000758938,0.0000542088,-0.0001853080,0.0002074549
25494,0.0000810365,0.0000379374,-0.0002105345,0.0002287596
25495,0.0000792912,0.0000456408,-0.0002006753,0.0002205465
25496,0.0000584152,0.0000831878,-0.0000846134,0.0001322572
25497,0.0000643737,0.0000762485,-0.0001126401,0.0001504846
25498,0.0000703716,0.0000684822,-0.0001405987,0.0001714933
25499,0.0000766270,0.0000596919,-0.0001688987,0.0001948373
25500,0.0000816671,0.0000506400,-0.0001939142,0.0002164177
25501,0.0000742492,0.0000638144,-0.0001526249,0.0001813273
25502,0.0000790536,0.0000581297,-0.0001675503,0.0001941691
25503,0.0000687177,0.0000705314,-0.0001264660,0.0001602824
25504,0.0000628893,0.0000771534,-0.0000980963,0.0001397519
25505,0.0000730835,0.0000650015,-0.0001415984,0.0001720944
25506,0.0000671906,0.0000715745,-0.0001130996,0.0001497631
25507,0.0000830478,0.0000506193,-0.0001938614,0.0002168905
25508,0.0000885644,0.0000446240,-0.0002142838,0.0002361197
25509,0.0000795362,0.0000570112,-0.0001752681,0.0002007367
25510,0.0000843058,0.0000509368,-0.0001927055,0.0002164195
25511,0.0000873800,0.0000432842,-0.0002150430,0.0002361192
25512,0.0000929557,0.0000368451,-0.0002352379,0.0002556075
25513,0.0000567161,0.0000903815,-0.0000949670,0.0001428435
25514,0.0000610181,0.0000824754,-0.0001103013,0.0001506379
25515,0.0000656953,0.0000753373,-0.0001252420,0.0001602409
25516,0.0000554057,0.0000899247,-0.0000849321,0.0001355349
25517,0.0000502720,0.0000950675,-0.0000619212,0.0001240941
25518,0.0000504049,0.0000979472,-0.0000661288,0.0001284808
25519,0.0000598368,0.0000829028,-0.0000985732,0.0001420211
25520,0.0000542183,0.0000891563,-0.0000722315,0.0001269089
25521,0.0000717334,0.0000650759,-0.0001598827,0.0001869306
25522,0.0000663445,0.0000740993,-0.0001359205,0.0001684241
25523,0.0000671053,0.0000726139,-0.0001451117,0.0001755942
25524,0.0000622730,0.0000817383,-0.0001214270,0.0001590710
25525,0.0000765419,0.0000580892,-0.0001756664,0.0002002292
25526,0.0000711814,0.0000664326,-0.0001515324,0.0001801170
25527,0.0001315223,0.0000063760,-0.0003680628,0.0003909079
25528,0.0001256644,0.0000095524,-0.0003484958,0.0003705835
25529,0.0001198262,0.0000133190,-0.0003290596,0.0003504511
25530,0.0001140355,0.0000176869,-0.0003095246,0.0003303368
25531,0.0001085842,0.0000224911,-0.0002902561,0.0003107168
25532,0.0001027471,0.0000271698,-0.0002711624,0.0002912459
25533,0.0001222900,0.0000082317,-0.0003406485,0.0003620276
25534,0.0001241532,0.0000032485,-0.0003493160,0.0003707374
25535,0.0001251691,-0.0000018752,-0.0003552489,0.0003766598
25536,0.0001253574,-0.0000071091,-0.0003577330,0.0003791279
25537,0.0001256370,-0.0000124326,-0.0003583789,0.0003799666
25538,0.0001242144,-0.0000178670,-0.0003549372,0.0003764690
25539,0.0001358361,-0.0000086090,-0.0003868332,0.0004100798
25540,0.0001305545,-0.0000054809,-0.0003712345,0.0003935601
25541,0.0001349701,-0.0000180547,-0.0003844336,0.0004078383
25542,0.0001298098,-0.0000151007,-0.0003709120,0.0003932612
25543,0.0001340162,-0.0000222744,-0.0003797739,0.0004033420
25544,0.0001291260,-0.0000202874,-0.0003663803,0.0003889982
25545,0.0001355780,-0.0000132654,-0.0003869866,0.0004102634
25546,0.0001305434,-0.0000104541,-0.0003725082,0.0003948585
25547,0.0001338244,0.0000010380,-0.0003774247,0.0004004491
25548,0.0001351040,-0.0000036550,-0.0003834860,0.0004066054
25549,0.0001278913,0.0000047862,-0.0003590160,0.0003811451
25550,0.0001293953,0.0000000279,-0.0003663032,0.0003884857
25551,0.0001115309,0.0000036774,-0.0003124679,0.0003317964
25552,0.0001161274,-0.0000002029,-0.0003281944,0.0003481338
25553,0.0001207434,-0.0000036529,-0.0003433877,0.0003640157
25554,0.0001152391,0.0000054427,-0.0003220233,0.0003420653
25555,0.0001133277,0.0000116573,-0.0003143722,0.0003343785
25556,0.0001117406,0.0000169168,-0.0003040687,0.0003243916
25557,0.0001077016,0.0000163633,-0.0002957066,0.0003151346
25558,0.0001067300,0.0000213460,-0.0002867326,0.0003066961
25559,0.0001097603,0.0000103304,-0.0003055506,0.0003248311
25560,0.0001188983,0.0000068665,-0.0003315138,0.0003522575
25561,0.0001202192,0.0000014506,-0.0003389321,0.0003596245
25562,0.0001167400,0.0000124425,-0.0003222081,0.0003429302
25563,0.0001149050,-0.0000174774,-0.0003279391,0.0003479262
25564,0.0001156984,-0.0000116430,-0.0003307537,0.0003505990
25565,0.0001162068,-0.0000058866,-0.0003311376,0.0003509854
25566,0.0001115385,-0.0000084973,-0.0003186825,0.0003377449
25567,0.0001107630,-0.0000158187,-0.0003163152,0.0003355205
25568,0.0001119945,-0.0000023565,-0.0003174974,0.0003366793
25569,0.0001198785,-0.0000144276,-0.0003430309,0.0003636608
25570,0.0001193857,-0.0000193884,-0.0003402987,0.0003611538
25571,0.0001208399,-0.0000091191,-0.0003447106,0.0003653914
25572,0.0000929794,0.0000459556,-0.0002081328,0.0002325432
25573,0.0000983331,0.0000404251,-0.0002326077,0.0002557537
25574,0.0001033824,0.0000348903,-0.0002555729,0.0002778899
25575,0.0001078026,0.0000297779,-0.0002769712,0.0002986991
25576,0.0001124856,0.0000242092,-0.0002968305,0.0003183512
25577,0.0001166074,0.0000190657,-0.0003142353,0.0003357150
25578,0.0001099349,0.0000304583,-0.0002792106,0.0003016156
25579,0.0001166905,0.0000259681,-0.0003028646,0.0003256040
25580,0.0001049216,0.0000356678,-0.0002562687,0.0002792031
25581,0.0000992820,0.0000408150,-0.0002321335,0.0002557513
25582,0.0001115323,0.0000309759,-0.0002804648,0.0003034130
25583,0.0001057712,0.0000362183,-0.0002563821,0.0002796983
25584,0.0001189675,0.0000202022,-0.0003185876,0.0003406750
25585,0.0001251681,0.0000158930,-0.0003396646,0.0003623420
25586,0.0001142716,0.0000252403,-0.0002996821,0.0003217211
25587,0.0001209599,0.0000208143,-0.0003225663,0.0003451283
25588,0.0001227893,0.0000145398,-0.0003349972,0.0003570879
25589,0.0001291807,0.0000109340,-0.0003561890,0.0003790486
25590,0.0000901113,0.0000459537,-0.0002103158,0.0002333763
25591,0.0000961125,0.0000397939,-0.0002323589,0.0002545817
25592,0.0001018917,0.0000345796,-0.0002545360,0.0002763444
25593,0.0000910703,0.0000457215,-0.0002095151,0.0002329824
25594,0.0000861960,0.0000509118,-0.0001871360,0.0002122301
25595,0.0000809285,0.0000563835,-0.0001618907,0.0001895708
25596,0.0000758515,0.0000615917,-0.0001437041,0.0001737754
25597,0.0000852008,0.0000514622,-0.0001868903,0.0002117440
25598,0.0000810015,0.0000559766,-0.0001670220,0.0001938839
25599,0.0000920806,0.0000456361,-0.0002092543,0.0002331284
25600,0.0000971339,0.0000398905,-0.0002324811,0.0002550955
25601,0.0000867177,0.0000512375,-0.0001841944,0.0002099353
25602,0.0001044951,0.0000283547,-0.0002730466,0.0002937306
25603,0.0001000926,0.0000340767,-0.0002533792,0.0002745556
25604,0.0000992569,0.0000329333,-0.0002532660,0.0002740076
25605,0.0000947274,0.0000389607,-0.0002329667,0.0002544891
25606,0.0001105629,0.0000231218,-0.0002936819,0.0003146551
25607,0.0001059355,0.0000289681,-0.0002749194,0.0002960441
25608,0.0000799795,0.0000598215,-0.0001336515,0.0001668474
25609,0.0000860458,0.0000564128,-0.0001551650,0.0001861786
25610,0.0000923196,0.0000531558,-0.0001769399,0.0002065337
